date,Open,High,Low,Close,MA20,MA50,Rolling_STD,Daily_Return,Volatility,Upper_Band,Lower_Band,Bollinger_Bandwidth,Lag1_Close,Lag2_Close,MA_Crossover,Crossed_MA20,Crossed_MA50,Rate_of_Change,Daily_Range,Weekly_Range,%B,RSI,Close_Open_Diff,High_Low_Diff,Volatility_Price_Ratio,Momentum,Rolling_Return_5d,MA20_MA50_Interaction,Close_Volatility_Interaction,EMA20,EMA50,MACD,Signal_Line
2014-12-07,2.0463170643287465,1.9996178434358647,2.015545142116824,2.040286296431919,2.266625206712785,1.6139357877657148,-0.41295656919931023,-1.4903957883487902,2.0135696969562913,2.2153416451233023,2.2553063818042913,-0.41295656919930285,2.2121305239336775,2.0777035153466357,1.0625345132449744,-0.9462287446539036,1.069923755276638,-0.39976941538829647,-0.43445539310904624,0.9039969897968723,-1.229335843175122,0.48858091579637075,-1.4104821475632638,-0.43445539310904624,-0.5474678412695587,-1.1584180482384085,-1.0341643998076153,2.0151578903986054,2.615759481898936,2.252014734952521,2.281140865926841,0.14643563184972638,0.2192852967051988
2014-12-08,2.0787082990828045,2.2719778517179763,2.1014883458523563,2.0798253322291558,2.266625206712785,1.6139357877657148,-0.41295656919931023,0.35332032303117733,2.0135696969562913,2.2153416451233023,2.2553063818042913,-0.41295656919930285,2.0378681351044476,2.209551703800086,1.0625345132449744,-0.9462287446539036,1.069923755276638,-0.597102699862532,2.2102275693778286,-0.3120313644380403,-0.9954185730353013,0.48858091579637075,0.39286205802772767,2.2102275693778286,-0.5498590565640449,-1.2473799940579398,-1.1115591076622986,2.0151578903986054,2.626847449281713,2.2379935505183597,2.275604499457356,0.097629357043615,0.19503888588462465
2014-12-09,2.2161827256552664,2.249296934997747,2.231153747121472,2.2302619493814833,2.266625206712785,1.6139357877657148,-0.41295656919931023,1.3128973465001834,2.0135696969562913,2.2153416451233023,2.2553063818042913,-0.41295656919930285,2.077387683327063,2.0353841966561537,1.0625345132449744,-0.9462287446539036,1.069923755276638,-0.4211774326444261,0.028296864823594736,-0.2151663607305959,-0.10541905474150892,0.48858091579637075,3.66735548396627,0.028296864823594736,-0.5588830002132111,0.08293058463257297,0.07712534895970766,2.0151578903986054,2.669034525180942,2.239889766551619,2.2764379208813703,0.10376185507764243,0.17689831460222347
2014-12-10,2.391133057553645,2.362512510959569,2.2523580746806777,2.3790040364282166,2.266625206712785,1.6139357877657148,-0.41295656919931023,1.289924446381594,2.0135696969562913,2.2153416451233023,2.2553063818042913,-0.41295656919930285,2.2277501548978544,2.0748822274339394,1.0625345132449744,1.0568269096134508,1.069923755276638,-0.1341221686732108,1.3358410354935688,0.9621159920213521,0.7745554376891579,0.48858091579637075,-2.9290877943750666,1.3358410354935688,-0.5676916407901411,1.3259266609446496,1.1878831225646262,2.0151578903986054,2.710746402478053,2.2560231867762766,2.2833220303657455,0.1570815145470138,0.17331112993949752
2014-12-11,2.224092213211492,2.326979074764542,2.275814189237319,2.2302619493814833,2.266625206712785,1.6139357877657148,-0.41295656919931023,-1.2610153125673191,2.0135696969562913,2.2153416451233023,2.2553063818042913,-0.41295656919930285,2.3764189315448214,2.225162830250354,1.0625345132449744,-0.9462287446539036,1.069923755276638,-0.32240372671174994,0.49373954286045285,0.9621159920213521,-0.10541905474150892,0.13894015176886862,1.6741855725245935,0.49373954286045285,-0.5588830002132111,0.09775757560250398,0.09104742262583429,2.0151578903986054,2.669034525180942,2.2562022945944955,2.283852803518844,0.15516244289287012,0.17004816175902393
2014-12-14,2.362508245445407,2.3324602963052623,2.3328594598390753,2.3592345185296,2.266625206712785,1.6139357877657148,-0.41295656919931023,1.119861449540023,2.0135696969562913,2.2153416451233023,2.2553063818042913,-0.41295656919930285,2.2277501548978544,2.373750660319151,1.0625345132449744,1.0568269096134508,1.069923755276638,0.1708545406309876,-0.2461259858109173,0.6491675185049806,0.65759680261926,0.17756830981036972,-0.6986357506195068,-0.2461259858109173,-0.5665273067072915,1.4247732674108258,1.2770464769790737,2.0151578903986054,2.705202418786664,2.2688658513521993,2.289637583948137,0.19490741886961085,0.1755815880553831
2014-12-15,2.3223958442674157,2.494439843215583,2.3688880517980757,2.321578293960807,2.266625206712785,1.6139357877657148,-0.41295656919931023,-0.3117463343684532,2.0135696969562913,2.2153416451233023,2.2553063818042913,-0.41295656919930285,2.356659157433516,2.225162830250354,1.0625345132449744,1.0568269096134508,1.069923755276638,-0.10628898083137771,1.5430033835215167,-0.5415269116833706,0.43481845010516734,-0.08659839329696374,-0.08170220660214612,1.5430033835215167,-0.5643040915501006,1.0870473619847314,0.9748661342494082,2.0151578903986054,2.694642449850687,2.276673280099392,2.293655416254728,0.21691680380921746,0.18451808266938016
2014-12-16,2.454785600268016,2.4005030464659582,2.2821942523967262,2.450550863108924,2.266625206712785,1.6139357877657148,-0.41295656919931023,1.1155372045908662,2.0135696969562913,2.2153416451233023,2.2553063818042913,-0.41295656919930285,2.3190214924596004,2.3540016449302605,1.0625345132449744,1.0568269096134508,1.069923755276638,0.7001344474910864,1.4488386798724822,0.024760802298581523,1.1978343074659363,0.08405400526180708,-0.93591788293339,1.4488386798724822,-0.5718890874925874,0.9931430858418778,0.8851933854207191,2.0151578903986054,2.73081034345641,2.2962386510309276,2.302790508419725,0.27723169168617334,0.20402588275094974
2014-12-17,2.123905370832658,2.0895854797594478,2.050635489493557,2.1248245205888616,2.266625206712785,1.6139357877657148,-0.41295656919931023,-2.765386001755268,2.0135696969562913,2.2153416451233023,2.2553063818042913,-0.41295656919930285,2.4479304949952616,2.316384472760945,1.0625345132449744,-0.9462287446539036,1.069923755276638,0.15703991299491651,0.34307601702190194,0.8592900650088287,-0.729198441780973,-0.34063991181986203,0.3454056315634758,0.34307601702190194,-0.5525705843750168,-1.0826356499476764,-0.9573814714884608,2.0151578903986054,2.639466612160205,2.282367504673715,2.2982455486782043,0.22379597360752027,0.20868306988259575
2014-12-18,2.035206117523577,2.011147309435316,2.0284929173520876,2.033319894886693,2.266625206712785,1.6139357877657148,-0.41295656919931023,-0.7803183164620985,2.0135696969562913,2.2153416451233023,2.2553063818042913,-0.41295656919930285,2.12236469297089,2.445223287440851,1.0625345132449744,-0.9462287446539036,1.069923755276638,-0.4822036858122793,-0.45597875394308224,1.583542246575228,-1.2705498383902272,-0.4097521201900311,-0.3664407653802812,-0.45597875394308224,-0.5470456852033044,-0.8322242469000544,-0.7389715099965662,2.0151578903986054,2.613805887645781,2.2609477376584386,2.2901363942606685,0.14730944982622335,0.19673662451501125
2014-12-21,1.9107258490791987,1.9544450176347345,1.969758806502255,1.9120668517751787,2.252458087496319,1.6139357877657148,-0.16728809013365745,-1.041527315636511,2.0135696969562913,2.2427177543672907,2.2017390887281976,-0.16728809013366727,2.0309051670842737,2.1198347481762694,1.0625345132449744,-0.9462287446539036,1.069923755276638,-0.33325852296476016,-0.42100329258772146,2.543250898692004,-1.6427807955559253,-0.6910937963447059,0.44031848448881833,-0.42100329258772146,-0.3212604008170168,-1.926950413512876,-1.7210222421544352,2.0074092989121026,2.579802787671933,2.2298147069993304,2.2773861432566624,0.041465111868246515,0.16549181620288791
2014-12-22,1.910160885682326,1.8977427258341575,1.8611100838758905,1.9077363859497685,2.2325385473899484,1.6139357877657148,0.030660967610841253,-0.027363976393484566,2.0135696969562913,2.256201622442849,2.150366637513184,0.03066096761084832,1.9097118858682653,2.028425019804831,1.0625345132449744,-0.9462287446539036,1.069923755276638,-0.4587023915662579,0.3296239165006369,2.5775262076961676,-1.4065694512678788,-0.48964318246209904,-0.5088100447688219,0.3296239165006369,-0.14494635181858773,-1.781151668975273,-1.5918099933624932,1.996514467258264,2.578588391244296,2.2012269682557997,2.264958791287301,-0.051749470285463575,0.12139617206037709
2014-12-23,1.8186368153888781,1.8429305104269287,1.870867827531455,1.8158551980019133,2.203472182661937,1.6139357877657148,0.24476140533823662,-0.7910614805081506,2.0135696969562913,2.2632019662130882,2.087541072627628,0.24476140533823315,1.9053835543962658,1.9072977254196346,1.0625345132449744,-0.9462287446539036,1.069923755276638,-1.147404500535049,-0.5904997591560912,0.7266595214709427,-1.5315167246463168,-0.4243985767413422,-0.6037228976941643,-0.5904997591560912,0.05341954814157072,-2.7473772471820745,-2.4580940533149334,1.9806168537185083,2.552822067040512,2.1664556883316117,2.2492609571227486,-0.16190748502586363,0.06354812635767465
2014-12-24,1.861009070154364,1.9088941765549354,1.9095235043207999,1.860289542993092,2.1742441796609886,1.6139357877657148,0.3023853690619242,0.3995498272694636,2.0135696969562913,2.243504097109303,2.0499670736367164,0.30238536906192975,1.813547651859912,1.9029717506201642,1.0625345132449744,-0.9462287446539036,1.069923755276638,-1.4358544446846886,-0.20576968424700265,0.002407339904543161,-1.192762415621755,-0.6181912228015288,-0.08170220660214612,-0.20576968424700265,0.10088662699006541,-1.1279403445779896,-1.0200706869481937,1.9646308334302511,2.565282830384966,2.1393030473598333,2.235996035204076,-0.24236600528953564,0.0007836271205399725
2014-12-25,1.8847375328230318,1.8467106632136334,1.8691789872833782,1.8819418721201475,2.150283682731122,1.6139357877657148,0.3549595431002954,0.1996626916106926,2.0135696969562913,2.2282609555793815,2.018298400218082,0.35495954310030253,1.857960096529135,1.8111858505270342,1.0625345132449744,-0.9462287446539036,1.069923755276638,-0.9587072075522814,-0.5124775761325986,-0.9573013122122327,-0.9841354922757204,-0.2737189337378117,-0.6037228976931105,-0.5124775761325986,0.14575433132473917,-0.6328835905265884,-0.5748055490959173,1.9515258330638148,2.5713548125231527,2.1168351653118216,2.224136860345049,-0.30406319778623203,-0.06206981279813964
2014-12-28,1.806584262922252,1.8410404340335762,1.8684283916175648,1.8054997362454943,2.1247163112055696,1.6139357877657148,0.46658779014411295,-0.6571373567073747,2.0135696969562913,2.2214120238449633,1.975489602384805,0.4665877901441201,1.879601753889136,1.8555741136868291,1.0625345132449744,-0.9462287446539036,1.069923755276638,-1.5365381663054745,-0.5824284988433203,-0.909613925771633,-1.1319134742467156,-0.5048436726914356,-0.1766150595285424,-0.5824284988433203,0.25244327573169634,-0.43683782103536783,-0.40015374804907533,1.937541965609318,2.5499180755831174,2.0890974293325892,2.209616360370688,-0.3808960805251624,-0.128095729237996
2014-12-29,1.7789010564754673,1.7843381422329991,1.784549325963014,1.775563037713304,2.0946135599040034,1.6139357877657148,0.5164834976738788,-0.2518951723530661,2.0135696969562913,2.1995216164959883,1.9383259639782318,0.5164834976738762,1.8031972939920842,1.8772039876841853,1.0625345132449744,-0.9462287446539036,1.069923755276638,-1.5171097578453157,-0.18693674351718378,-0.8768288475937145,-1.1089687920275417,-0.9576385668723533,-0.7460921770827049,-0.18693674351718378,0.2999456721041857,-0.5488639750303614,-0.5021719638078582,1.9210775087997434,2.541522900279016,2.0610995728803894,2.1944409170472365,-0.4555824347268222,-0.19621980021288257
2014-12-30,1.7922718568681308,1.745969591447941,1.7479577872546503,1.7915669331550415,2.073077637068235,1.6139357877657148,0.6059028283043889,0.15080851272109475,2.0135696969562913,2.1929712924471874,1.9030153584305247,0.6059028283043856,1.7732753503378218,1.8008411281804713,1.0625345132449744,-0.9462287446539036,1.069923755276638,-1.8281509080258336,-0.2084601043512198,-0.8768288475937145,-0.934736769871407,-1.3928392785594699,-0.08170220660214612,-0.2084601043512198,0.3782844691189348,-0.0768714291544043,-0.07422298426703049,1.9092986096608664,2.546010887076807,2.037319460816486,2.180515129093224,-0.5132895616410972,-0.26254332753596876
2014-12-31,1.6728762589956103,1.6115851598805653,1.735197660935837,1.672196701271967,2.0523499055971635,1.6139357877657148,0.8098398063657292,-1.0361262726136549,2.0135696969562913,2.2066557151288757,1.8498903813741736,0.8098398063657415,1.789271357951736,1.7709354763058658,1.0625345132449744,-0.9462287446539036,1.069923755276638,-1.262402569495212,-1.93840023138998,-0.05869212397242664,-1.193488379631124,-1.3529106499925918,-0.08170220660214612,-1.93840023138998,0.5736908516247388,-0.7935093260341407,-0.7265381937044287,1.897961744264509,2.512535785549759,2.0042333836245856,2.162253352528086,-0.5997341374857702,-0.33331476318122366
2015-01-01,1.6542324668987962,1.5945744723403934,1.5704419122899842,1.6548748379703215,2.024082224100149,1.6139357877657148,0.9508929833138905,-0.14225521939060692,2.0135696969562913,2.2020740128453036,1.7996968152855564,0.950892983313889,1.6699599599844235,1.7869227744778253,1.0625345132449744,-0.9462287446539036,1.069923755276638,-1.053919518953624,0.18165081076636283,-0.5266246034206895,-1.100118027415085,-1.9004522328020277,0.2504927786381333,0.18165081076636283,0.7024227553207045,-0.9640197221882832,-0.8818923531442693,1.8825009640703017,2.507678199839209,1.9726193269097987,2.1439992808289685,-0.6778850653588918,-0.40594514548300203
2015-01-04,1.4024471130256755,1.3796727864161966,1.3420731809665185,1.385632832303451,1.9910224432171597,1.6139357877657148,1.4002149442869332,-2.36424027158164,2.0135696969562913,2.244936715815517,1.6948221968848478,1.4002149442869245,1.6526466340964219,1.6676763387010944,1.0625345132449744,-0.9462287446539036,-0.9346460390922354,-1.488053706993302,0.3968844191070816,1.4941283969991077,-1.6010299502250651,-2.100910397663338,-4.162954882410842,0.3968844191070816,1.1429607035165659,-1.8075107640329078,-1.6575333180792273,1.8644191838028066,2.4321744219469714,1.9179180965896279,2.115449383063075,-0.8298803414278155,-0.49519349473163937
2015-01-05,1.3709974839330705,1.3685213356954185,1.3379449048045515,1.3717000292129984,1.9552623523627124,1.6139357877657148,1.7608579258037764,-0.11395171245577798,2.0135696969562913,2.2700386194747164,1.6017397421688024,1.7608579258037682,1.3835373295329259,1.6503724395032087,1.0625345132449744,-0.9462287446539036,-0.9346460390922354,-1.5161422219514655,0.2973388752494932,1.6044054781429553,-1.3891073741731075,-2.6616425705924667,0.2504927786381333,0.2973388752494932,1.4731922854811592,-1.737494417786037,-1.5948571915206364,1.844860490795603,2.428267233440659,1.867075979507521,2.0874492543554997,-0.9630593569231117,-0.5938807395832991
2015-01-06,1.2514135649282616,1.2362159881607315,1.1823839530649,1.2519532350842377,1.9058580896454285,1.6139357877657148,2.1057942156203002,-1.0590366552518926,2.0135696969562913,2.2787199743993973,1.4980352321447417,2.105794215620299,1.3696113934925778,1.3814096584926026,1.0625345132449744,-0.9462287446539036,-0.9346460390922354,-1.6033660487710735,0.644403068698944,1.6073859397954784,-1.4301288051801269,-2.579345889539826,0.20303635217493515,0.644403068698944,1.8072219366483253,-2.331397778303596,-2.1445636358902083,1.8178392281352942,2.3946865322242528,1.809468730358816,2.0556496710284278,-1.1135519955377535,-0.7036666863681282
2015-01-07,1.183806278435778,1.1381210233457293,1.0923124731673968,1.1777704726837142,1.8451961966245876,1.6139357877657148,2.302927451809148,-0.6556597282610234,2.0135696969562913,2.2509861943302365,1.4074616239756281,2.3029274518091483,1.2499236188755276,1.3674913047899564,1.0625345132449744,-0.9462287446539036,-0.9346460390922354,-1.944337922623606,0.5394766846328019,2.0574356493285038,-1.3931212887411475,-2.5709096346952727,-1.4579385740264619,0.5394766846328019,2.000752052814506,-2.133704565371262,-1.9716944813618889,1.7846606954615494,2.3738833934203774,1.7501572381685848,2.0220631450279845,-1.2638202175033257,-0.82228561141606
2015-01-08,1.0998150534339708,1.1195982746908737,1.1153932898911336,1.102646304668973,1.7882519838813566,1.6139357877657148,2.5815958884666954,-0.6663576435155733,2.0135696969562913,2.2408275576660044,1.3072380049163146,2.5815958884667,1.175777418876913,1.2478686972915343,1.0625345132449744,-0.9462287446539036,-0.9346460390922354,-2.2229855868898176,-0.055106158408511456,0.5210076674458957,-1.3437454817684404,-2.5469793788736546,0.7725134697301516,-0.055106158408511456,2.2708761484850424,-2.386587133580536,-2.2098261759603837,1.753515518003389,2.3528162553931034,1.6892125599232832,1.9867212501877316,-1.4136361150608032,-0.9478782371743241
2015-01-11,1.242562471710579,1.1832938491468594,1.1523601264324017,1.2431040223105718,1.7318877672939683,1.6139357877657148,2.4952606782980746,1.2800043949531397,2.0135696969562913,2.1693564949040534,1.2668412066662094,2.495260678298086,1.1006902772539524,1.1737628681179815,1.0625345132449744,-0.9462287446539036,-0.9346460390922354,-1.5997263759409592,0.32155265618780615,0.41073058630204806,-0.9607249558769706,-1.8177682468516168,0.2030363521759889,0.32155265618780615,2.165303817837902,-0.5941686696606747,-0.5540235732108577,1.722687564760448,2.392204939524299,1.6476869164466141,1.958509862583936,-1.4928872674213807,-1.0645910090937885
2015-01-12,1.1715654048368596,1.1587228560332736,1.0932507177496644,1.1692978221557346,1.6736979890357315,1.6139357877657148,2.40240829238366,-0.6525410773299564,2.0135696969562913,2.094939591778331,1.2257401841994255,2.402408292383649,1.2410787676066581,1.098716609640198,1.0625345132449744,-0.9462287446539036,-0.9346460390922354,-1.7296157718272827,0.8192803754757482,-0.5370562192045696,-1.0165615383267133,-1.79693541405493,-0.5088100447688219,0.8192803754757482,2.0936407420905585,-0.8561121767960371,-0.7987375685035687,1.6908611352991105,2.3715074004097816,1.6029619491857088,1.9283862196888664,-1.5796882709658515,-1.175746872947427
2015-01-13,1.06685885528304,1.1296156795756453,1.0446496483883008,1.069132264802745,1.6039368120617639,1.6139357877657148,2.0938573982494355,-0.8922876743911523,2.0135696969562913,1.9722774976253512,1.2084915592066499,2.0938573982494257,1.1673089442577809,1.2390286618317456,1.0625345132449744,-0.9462287446539036,-0.9346460390922354,-2.0664352444103713,1.1017744864230312,-0.34183598096340273,-1.1682318142079902,-2.102034576193014,0.6301441903405571,1.1017744864230312,1.8271793116964814,-0.7704451178586965,-0.7229733370153507,1.6527058227243034,2.343417883040083,1.5527873031536488,1.895347246114359,-1.681239542631345,-1.2854795607958016
2015-01-14,1.0800413345434114,1.0256614779412492,0.7851311969336147,1.083441630138888,1.5513473245542029,1.6139357877657148,2.035847730796869,0.13994110549374264,2.0135696969562913,1.9094158196168065,1.1671396587423837,2.0358477307968594,1.0671927554271654,1.1652990043798843,-0.9411458992950784,-0.9462287446539036,-0.9346460390922354,-1.6864053844791318,3.342894433270999,-0.34183598096340273,-1.031367228868755,-2.1361722959670137,0.9148827491186922,3.342894433270999,1.7712481611472901,-0.3832959091995231,-0.36148335710862917,1.6239424270787748,2.347430671235754,1.5087782233335914,1.8641891542778999,-1.7582693841600618,-1.3890492327093011
2015-01-15,0.8073523349859821,0.7636968898225739,0.5449405838736031,0.8038441627155986,1.4892592114780123,1.6139357877657148,2.2586209711729737,-2.519074305496922,2.0135696969562913,1.8845920492535408,1.0710258898684866,2.258620971172963,1.0814950681172553,1.0652373264095047,-0.9411458992950784,-0.9462287446539036,-0.9346460390922354,-2.4555219323380624,3.0577099022194987,1.7578992532486015,-1.455545407105232,-2.2783165931289364,-0.8410050300080475,3.0577099022194987,2.0267899655696153,-1.2778576977183584,-1.2032855278676968,1.5899838348594084,2.269022901886123,1.4418586776779896,1.8228177505332994,-1.908598880729987,-1.5027076931117997
2015-01-18,0.6657348435031192,0.7423390265776877,0.7132616619320639,0.6694114410050085,1.4265055290426587,1.6139357877657148,2.6097407960756644,-1.2213095375627883,2.0135696969562913,1.8808621839476733,0.9534294948865588,2.609740796075672,0.8020354056859315,1.0795318518338466,-0.9411458992950784,-0.9462287446539036,-0.9346460390922354,-2.0859688355881736,0.34038559691762504,2.2377535793069563,-1.488079776309069,-2.3358930937012983,0.9623391755818903,0.34038559691762504,2.381291873434339,-2.480491409723408,-2.339784994488786,1.5556612148520848,2.231323812784684,1.3682816543849297,1.7775706192407421,-2.0752108089808767,-1.6277734771967127
2015-01-19,0.7282574594237449,0.6994342924485829,0.7417842972329398,0.7296614003150751,1.367013136467203,1.6139357877657148,2.755918443404627,0.5658386281057217,2.0135696969562913,1.8456665414842752,0.8722587815409547,2.7559184434046315,0.6676689417290542,0.8002243484766776,-0.9411458992950784,-0.9462287446539036,-0.9346460390922354,-1.8673798626214217,-0.6792836225966318,1.5582083225286336,-1.205658416968506,-2.1717739353430687,0.39286205802667395,-0.6792836225966318,2.506328859113336,-1.8940015446908052,-1.7862007892559664,1.523122331005746,2.248219763082248,1.307552086621132,1.7365620356349256,-2.1924908813928004,-1.7518569543730442
2015-01-20,0.6335319298813533,0.7901579593295122,0.6939338235373894,0.6334497465418096,1.3073020568165967,1.6139357877657148,2.9620490187773143,-0.8741114430177541,2.0135696969562913,1.8204172045527325,0.7811421824875442,2.9620490187773214,0.7278892056873167,0.6659310438322222,-0.9411458992950784,-0.9462287446539036,-0.9346460390922354,-1.807432648142203,1.298175154033991,1.8428424103458878,-1.2236583338972,-2.1575170573912774,0.013210646323196388,1.298175154033991,2.7200739812871833,-1.8767033885592221,-1.7779422188332326,1.4904638380290824,2.2212390424508257,1.243280345626651,1.6932266916384628,-2.316971591168417,-1.8766300066304027
2015-01-21,0.7659216858819533,0.7502773474297704,0.4505531788976745,0.7622340345670813,1.2518506210646325,1.6139357877657148,2.9078755050240055,1.1996106727491702,2.0135696969562913,1.7553204432421643,0.7364044006779661,2.907875505023996,0.6317249716789634,0.7261185193031248,-0.9411458992950784,-0.9462287446539036,-0.9346460390922354,-1.2066661741716376,4.219971387259536,-0.3701503666625202,-0.8864383203091805,-1.7109881276607133,-0.8884614564712456,4.219971387259536,2.641882603017251,-1.375880582463978,-1.2964697085957655,1.4601351228953399,2.257354136211868,1.1976129792741232,1.6568578943364694,-2.3745949270724145,-1.988255550084954
